dong_code,dong_name,station_count_준고속철도,station_count_2023_준고속철도,행정동전체면적_m2_x,상업업무지역비율_pct_x,공공시설지역비율_pct_x,주거지역비율_pct_x,행정동전체면적_m2_y,상업업무지역비율_pct_y,공공시설지역비율_pct_y,주거지역비율_pct_y,station_count_고속철도,station_count_2023_고속철도,pop_0_19_x,pop_20_59_x,pop_60_plus_x,worker_count_x,business_count_x,아파트비율_퍼센트_x,아파트비율_퍼센트_y,station_count_2023_일반철도,station_count_지하철,station_count_2023_지하철,pop_0_19_y,pop_20_59_y,pop_60_plus_y,worker_count_y,business_count_y,station_count_일반철도
31210120,부발읍,1,1,41964114.36329862,0.3967719688029894,0.3333938213577283,5.657727374358281,41964114.36329862,0.3967719688029894,0.3333938213577283,5.657727374358281,0,0,6765,22717,7013,45107,3453,65.52,65.52,0,1,1,6765,22717,7013,45107,3453,0
31210310,신둔면,0,0,36462204.001165256,0.4833669171352571,0.0,5.222652904780327,36462204.001165256,0.4833669171352571,0.0,5.222652904780327,0,0,1892,7774,4345,8045,1987,18.22,18.22,0,1,1,1892,7774,4345,8045,1987,0
31210320,백사면,0,0,32559676.84646689,0.2851629598101409,0.0572427765112284,5.654874358340211,32559676.84646689,0.2851629598101409,0.0572427765112284,5.654874358340211,0,0,1448,6140,3844,6073,1261,22.37,22.37,0,0,0,1448,6140,3844,6073,1261,0
31210330,호법면,0,0,37968655.35670857,0.2200091327752207,0.3326661187059505,2.7937713307766137,37968655.35670857,0.2200091327752207,0.3326661187059505,2.7937713307766137,0,0,709,2976,2239,8547,1471,13.63,13.63,0,0,0,709,2976,2239,8547,1471,0
31210340,마장면,0,0,51487484.63224647,0.7334811690013083,0.6292364591396233,3.1661847673523167,51487484.63224647,0.7334811690013083,0.6292364591396233,3.1661847673523167,0,0,2893,9415,3392,14102,2225,53.62,53.62,0,0,0,2893,9415,3392,14102,2225,0
31210350,대월면,0,0,31410916.595103275,0.2469251224724543,1.3105024682388546,3.959784717852732,31410916.595103275,0.2469251224724543,1.3105024682388546,3.959784717852732,0,0,2032,9106,3196,8102,1236,50.2,50.2,0,0,0,2032,9106,3196,8102,1236,0
31210360,모가면,0,0,41103125.44014222,0.1870483580248717,0.1119024916170461,3.1796997770446556,41103125.44014222,0.1870483580248717,0.1119024916170461,3.1796997770446556,0,0,279,1795,2078,4677,758,0.0,0.0,0,0,0,279,1795,2078,4677,758,0
31210370,설성면,0,0,51798240.54936975,0.0886997486401503,0.5766998133175607,2.576963207944752,51798240.54936975,0.0886997486401503,0.5766998133175607,2.576963207944752,0,0,306,1824,2371,3229,922,4.54,4.54,0,0,0,306,1824,2371,3229,922,0
31210380,율면,0,0,36802465.10868541,0.0764000671339869,0.0,3.072313616759371,36802465.10868541,0.0764000671339869,0.0,3.072313616759371,0,0,140,902,1540,1175,406,0.0,0.0,0,0,0,140,902,1540,1175,406,0
31210510,창전동,0,0,1134924.2233340796,12.214666553085385,3.3885511789519054,44.72244569100836,1134924.2233340796,12.214666553085385,3.3885511789519054,44.72244569100836,0,0,1986,9434,4598,9109,3037,34.57,34.57,0,0,0,1986,9434,4598,9109,3037,0
31210520,중리동,0,0,22030381.16434769,0.9453843480638422,0.1848797160891477,4.5824244633722095,22030381.16434769,0.9453843480638422,0.1848797160891477,4.5824244633722095,0,0,1730,9942,3972,13571,2563,47.27,47.27,0,1,1,1730,9942,3972,13571,2563,0
31210530,관고동,0,0,7764423.968018218,1.9780397470431417,0.2076958679281738,6.544195767353453,7764423.968018218,1.9780397470431417,0.2076958679281738,6.544195767353453,0,0,1136,5630,2843,5958,1447,37.7,37.7,0,0,0,1136,5630,2843,5958,1447,0
31210540,증포동,0,0,8937218.94313639,1.5477849279151032,0.0,11.482401093227235,8937218.94313639,1.5477849279151032,0.0,11.482401093227235,0,0,14086,35601,7887,10838,3635,87.38,87.38,0,0,0,14086,35601,7887,10838,3635,0
31220110,공도읍,0,0,31932585.718712755,0.3397433310150665,1.2456614927894925,7.385773216534962,31932585.718712755,0.3397433310150665,1.2456614927894925,7.385773216534962,0,0,12237,37121,11992,17826,4786,85.09,85.09,0,0,0,12237,37121,11992,17826,4786,0
31220310,보개면,0,0,53054924.31527641,0.26444667702523,0.3722963021112496,2.6400787591960637,53054924.31527641,0.26444667702523,0.3722963021112496,2.6400787591960637,0,0,402,2176,2532,4774,864,9.81,9.81,0,0,0,402,2176,2532,4774,864,0
31220320,금광면,0,0,71447774.44133654,0.0485208780414368,0.0674046525053957,1.757149137936857,71447774.44133654,0.0485208780414368,0.0674046525053957,1.757149137936857,0,0,851,3503,2987,2052,627,52.41,52.41,0,0,0,851,3503,2987,2052,627,0
31220330,서운면,0,0,36363832.369113944,0.0498653576347504,0.0,3.2610249760901633,36363832.369113944,0.0498653576347504,0.0,3.2610249760901633,0,0,163,1253,1665,5331,763,0.0,0.0,0,0,0,163,1253,1665,5331,763,0
31220340,미양면,0,0,33603155.70471645,0.1844366734014627,0.2006236174435378,4.3370570394186245,33603155.70471645,0.1844366734014627,0.2006236174435378,4.3370570394186245,0,0,396,2599,2538,11665,1345,31.51,31.51,0,0,0,396,2599,2538,11665,1345,0
31220350,대덕면,0,0,31058292.05518709,0.419925720096668,0.0773237443557062,5.553738975953371,31058292.05518709,0.419925720096668,0.0773237443557062,5.553738975953371,0,0,2090,9320,3797,9889,1939,56.93,56.93,0,0,0,2090,9320,3797,9889,1939,0
31220360,양성면,0,0,53161313.15855526,0.2230168223767822,0.5701209780427376,2.6431369190454643,53161313.15855526,0.2230168223767822,0.5701209780427376,2.6431369190454643,0,0,362,2197,2572,6835,1294,0.0,0.0,0,0,0,362,2197,2572,6835,1294,0
31220380,원곡면,0,0,38114968.19338453,0.2349177475518935,0.2308038378354232,2.8597460609067107,38114968.19338453,0.2349177475518935,0.2308038378354232,2.8597460609067107,0,0,666,3746,2083,12315,1783,44.4,44.4,0,0,0,666,3746,2083,12315,1783,0
31220390,일죽면,0,0,55459885.53991204,0.1620668356283671,0.2340294845300341,3.920304364910015,55459885.53991204,0.1620668356283671,0.2340294845300341,3.920304364910015,0,0,638,3082,3559,5301,1489,16.87,16.87,0,0,0,638,3082,3559,5301,1489,0
31220400,죽산면,0,0,57239836.236199886,0.172530522195817,0.0654188416882938,3.0223638246861406,57239836.236199886,0.172530522195817,0.0654188416882938,3.0223638246861406,0,0,557,3165,3112,6089,1194,17.01,17.01,0,0,0,557,3165,3112,6089,1194,0
31220410,삼죽면,0,0,39231973.823847845,0.3121295139261111,0.207238442080568,2.710199002855264,39231973.823847845,0.3121295139261111,0.207238442080568,2.710199002855264,0,0,276,1729,1734,3244,731,0.0,0.0,0,0,0,276,1729,1734,3244,731,0
31220420,고삼면,0,0,27773829.45974142,0.0449643036013634,0.0781502326910267,2.6061447790801124,27773829.45974142,0.0449643036013634,0.0781502326910267,2.6061447790801124,0,0,123,802,962,1794,354,0.0,0.0,0,0,0,123,802,962,1794,354,0
31220510,안성1동,0,0,6537175.1029396895,0.8858246886174707,1.7395031150403868,13.751279980542003,6537175.1029396895,0.8858246886174707,1.7395031150403868,13.751279980542003,0,0,1464,6223,4115,7483,1548,46.88,46.88,0,0,0,1464,6223,4115,7483,1548,0
31220520,안성2동,0,0,10129740.123502988,3.4190290819126488,0.507448209167112,7.485788651567664,10129740.123502988,3.4190290819126488,0.507448209167112,7.485788651567664,0,0,4561,15987,5617,11118,2920,84.79,84.79,0,0,0,4561,15987,5617,11118,2920,0
31220530,안성3동,0,0,8244575.316074918,1.4032522060600956,0.0,10.938935865999092,8244575.316074918,1.4032522060600956,0.0,10.938935865999092,0,0,3842,12858,5380,11102,2341,79.62,79.62,0,0,0,3842,12858,5380,11102,2341,0
31230110,통진읍,0,0,29412106.02972889,0.0,0.0,0.0,29412106.02972889,0.0,0.0,0.0,0,0,4781,19365,10443,23607,5755,65.47,65.47,0,0,0,4781,19365,10443,23607,5755,0
31230120,고촌읍,0,0,24949986.571258385,0.2727346169331718,0.0689206581369837,5.343202785599823,24949986.571258385,0.2727346169331718,0.0689206581369837,5.343202785599823,0,0,11172,27927,9298,18396,5416,88.95,88.95,0,1,1,11172,27927,9298,18396,5416,0
31230130,양촌읍,0,0,36371421.52177542,0.0,0.0378530066298291,0.134228830068486,36371421.52177542,0.0,0.0378530066298291,0.134228830068486,0,0,4471,16783,8971,37925,7880,76.02,76.02,0,2,2,4471,16783,8971,37925,7880,0
31230340,대곶면,0,0,43240481.68441501,0.0,0.0,0.0,43240481.68441501,0.0,0.0,0.0,0,0,721,4722,4143,32338,7391,0.0,0.0,0,0,0,721,4722,4143,32338,7391,0
31230350,월곶면,0,0,51986446.41941323,0.0,0.0,0.0,51986446.41941323,0.0,0.0,0.0,0,0,294,2281,2629,10626,1968,0.0,0.0,0,0,0,294,2281,2629,10626,1968,0
31230360,하성면,0,0,56265681.651864715,0.0,0.0,0.0,56265681.651864715,0.0,0.0,0.0,0,0,614,3503,3801,11427,3005,2.66,2.66,0,0,0,614,3503,3801,11427,3005,0
31230530,사우동,0,0,3296592.251611179,6.5281311928472325,2.5577369906392815,13.904520270081166,3296592.251611179,6.5281311928472325,2.5577369906392815,13.904520270081166,0,0,3122,12543,5748,10906,3213,68.14,68.14,0,2,2,3122,12543,5748,10906,3213,0
31230540,풍무동,0,0,4426995.522762258,2.5907934136007413,0.0,10.009909297387686,4426995.522762258,2.5907934136007413,0.0,10.009909297387686,0,0,12180,36031,12053,11452,4349,95.24,95.24,0,1,1,12180,36031,12053,11452,4349,0
31230560,장기동,0,0,3690802.961639784,0.0,0.0,0.1954160212550694,3690802.961639784,0.0,0.0,0.1954160212550694,0,0,10016,23903,6851,11456,4407,90.05,90.05,0,1,1,10016,23903,6851,11456,4407,0
31230600,운양동,0,0,7938383.91163089,0.0,0.0,0.0,7938383.91163089,0.0,0.0,0.0,0,0,12387,29258,7662,9736,3600,85.73,85.73,0,1,1,12387,29258,7662,9736,3600,0
31230610,김포본동,0,0,11759603.73025839,2.2634428255655337,0.4009490529657262,6.479434825936748,11759603.73025839,2.2634428255655337,0.4009490529657262,6.479434825936748,0,0,10804,34199,13561,12840,4188,92.13,92.13,0,2,2,10804,34199,13561,12840,4188,0
31230620,장기본동,0,0,2530700.894660012,0.0,0.0,0.0,2530700.894660012,0.0,0.0,0.0,0,0,9768,22910,6576,8092,2492,96.4,96.4,0,1,1,9768,22910,6576,8092,2492,0
31230630,구래동,0,0,2120411.262707806,0.0,0.0,0.0,2120411.262707806,0.0,0.0,0.0,0,0,10045,29164,5991,15116,6330,99.4,99.4,0,2,2,10045,29164,5991,15116,6330,0
31230640,마산동,0,0,3034927.358097118,0.0,0.0,0.0,3034927.358097118,0.0,0.0,0.0,0,0,8547,20789,6145,3976,1782,93.73,93.73,0,2,2,8547,20789,6145,3976,1782,0
31240120,봉담읍,0,0,42792284.3402975,0.5204312978567118,0.6211351645318205,3.868339048300821,42792284.3402975,0.5204312978567118,0.6211351645318205,3.868339048300821,0,0,19612,57940,17233,34557,10022,89.4,89.4,0,0,0,19612,57940,17233,34557,10022,0
31240130,우정읍,0,0,91339995.37258762,0.1954777940624839,0.2635712136078281,3.133967746854364,91339995.37258762,0.1954777940624839,0.2635712136078281,3.133967746854364,0,0,1980,9365,6066,28374,3067,23.46,23.46,0,0,0,1980,9365,6066,28374,3067,0
31240140,향남읍,0,0,50003727.79990773,0.3782796130858588,0.0601009842111227,3.407980551582878,50003727.79990773,0.3782796130858588,0.0601009842111227,3.407980551582878,0,0,18815,53241,13212,50522,10879,83.55,83.55,0,0,0,18815,53241,13212,50522,10879,0
31240150,남양읍,0,0,74398934.61305189,0.397012485509692,0.3156637708879224,2.771816040156615,74398934.61305189,0.397012485509692,0.3156637708879224,2.771816040156615,0,0,9779,35993,11544,46657,6683,79.99,79.99,0,0,0,9779,35993,11544,46657,6683,0
31240310,매송면,0,0,27509230.808278836,0.1259493084029657,0.1017284944376446,3.7681996374019535,27509230.808278836,0.1259493084029657,0.1017284944376446,3.7681996374019535,0,0,557,3332,2780,3865,908,28.35,28.35,0,2,2,557,3332,2780,3865,908,0
31240330,비봉면,0,0,38737547.77466814,0.1794528023672743,0.282458054779784,3.160731643145681,38737547.77466814,0.1794528023672743,0.282458054779784,3.160731643145681,0,0,547,3890,3059,8345,1946,55.13,55.13,0,1,1,547,3890,3059,8345,1946,0
31240350,마도면,0,0,32217868.06395638,0.2152624843846431,0.2790322842639524,2.5202577077275365,32217868.06395638,0.2152624843846431,0.2790322842639524,2.5202577077275365,0,0,488,3588,2729,19965,2951,4.22,4.22,0,0,0,488,3588,2729,19965,2951,0
31240360,송산면,0,0,108696793.1651523,0.1367679174434256,0.125929859947218,1.8118822951016735,108696793.1651523,0.1367679174434256,0.125929859947218,1.8118822951016735,0,0,1003,5066,4686,9943,2525,13.22,13.22,0,0,0,1003,5066,4686,9943,2525,0
31240370,서신면,0,0,47568020.06099237,0.4338674189652746,0.1678239699766218,2.4093103037666217,47568020.06099237,0.4338674189652746,0.1678239699766218,2.4093103037666217,0,0,414,3144,3589,9733,2100,0.0,0.0,0,0,0,414,3144,3589,9733,2100,0
31240380,팔탄면,0,0,50921639.22003507,0.5126911090952415,0.0687014018296396,3.0451321689810467,50921639.22003507,0.5126911090952415,0.0687014018296396,3.0451321689810467,0,0,667,5223,3917,38340,7455,17.3,17.3,0,0,0,667,5223,3917,38340,7455,0
31240390,장안면,0,0,68095987.72532186,0.0390234509205939,0.0046513123503111,3.457026568438863,68095987.72532186,0.0390234509205939,0.0046513123503111,3.457026568438863,0,0,810,4880,4260,24354,3951,13.1,13.1,0,0,0,810,4880,4260,24354,3951,0
31240420,양감면,0,0,31066316.2764455,0.0,0.219954321078649,2.475633255339553,31066316.2764455,0.0,0.219954321078649,2.475633255339553,0,0,214,2011,1734,17823,2710,2.11,2.11,0,0,0,214,2011,1734,17823,2710,0
31240430,정남면,0,0,40643430.33794983,0.3757599486549864,0.2627136253086382,3.4057494853439723,40643430.33794983,0.3757599486549864,0.2627136253086382,3.4057494853439723,0,0,895,5903,4170,31890,6417,27.79,27.79,0,0,0,895,5903,4170,31890,6417,0
31240520,진안동,0,0,6987499.62445419,1.815861616362112,0.4073047639345751,9.109837067503298,6987499.62445419,1.815861616362112,0.4073047639345751,9.109837067503298,0,0,9416,33838,7116,16369,4691,79.88,79.88,0,2,2,9416,33838,7116,16369,4691,0
31240530,병점1동,0,0,1511572.4803454045,5.369036998440205,2.8817884187197764,23.984674121250077,1511572.4803454045,5.369036998440205,2.8817884187197764,23.984674121250077,0,0,6850,24042,5684,7911,2283,91.29,91.29,0,1,1,6850,24042,5684,7911,2283,0
31240540,병점2동,0,0,995868.417261736,0.0,0.0,7.722937181024955,995868.417261736,0.0,0.0,7.722937181024955,0,0,5120,14048,3756,4601,1599,98.75,98.75,0,0,0,5120,14048,3756,4601,1599,0
31240550,반월동,0,0,3970797.2096585776,2.86031881533254,0.0123369432867095,7.753523899538213,3970797.2096585776,2.86031881533254,0.0123369432867095,7.753523899538213,0,0,9280,23261,4724,67487,2728,98.46,98.46,0,0,0,9280,23261,4724,67487,2728,0
31240560,기배동,0,0,4249236.273417321,0.6035089952228356,0.0,13.503208197732208,4249236.273417321,0.6035089952228356,0.0,13.503208197732208,0,0,3140,9783,3126,5993,1488,88.53,88.53,0,0,0,3140,9783,3126,5993,1488,0
31240570,화산동,0,0,11607420.041823976,0.5723435452415426,0.7301287977399555,7.318661413473391,11607420.041823976,0.5723435452415426,0.7301287977399555,7.318661413473391,0,0,4146,16834,6224,13082,2712,75.49,75.49,0,0,0,4146,16834,6224,13082,2712,0
31240600,동탄2동,0,0,2386099.2512398595,0.0,0.0,1.7089277434071304,2386099.2512398595,0.0,0.0,1.7089277434071304,0,0,9427,20820,4162,5213,1591,86.6,86.6,0,0,0,9427,20820,4162,5213,1591,0
31240610,동탄1동,0,0,4860314.233988508,0.0,0.0,4.602380821502495,4860314.233988508,0.0,0.0,4.602380821502495,0,0,11543,34118,4714,34768,6279,93.08,93.08,0,0,0,11543,34118,4714,34768,6279,0
31240620,동탄3동,0,0,1869185.7058565803,0.0,0.0,2.3919867012451355,1869185.7058565803,0.0,0.0,2.3919867012451355,0,0,9569,26871,4456,7241,2331,96.6,96.6,0,1,1,9569,26871,4456,7241,2331,0
31240640,동탄4동,0,0,4245504.835542068,0.0,0.0,0.8945466016389557,4245504.835542068,0.0,0.0,0.8945466016389557,0,0,17108,32527,3805,6247,2134,99.83,99.83,0,0,0,17108,32527,3805,6247,2134,0
31240650,동탄5동,0,0,11401013.053518644,0.3543658659278034,0.3039774126852937,2.231345978189057,11401013.053518644,0.3543658659278034,0.3039774126852937,2.231345978189057,0,0,10548,30820,5529,44753,10334,95.57,95.57,0,0,0,10548,30820,5529,44753,10334,0
31240670,새솔동,0,0,3130129.7998781516,0.0,0.0,0.0,3130129.7998781516,0.0,0.0,0.0,0,0,7318,15873,2564,3830,1593,90.77,90.77,0,0,0,7318,15873,2564,3830,1593,0
31240690,동탄7동,0,0,14743041.734488348,0.0,1.0609602526642268,2.480095041050244,14743041.734488348,0.0,1.0609602526642268,2.480095041050244,0,0,14957,36234,5689,20803,5136,96.88,96.88,0,0,0,14957,36234,5689,20803,5136,0
31240700,동탄6동,0,0,9501636.426156713,1.3092101803920886,0.1154355625856642,4.964479544806843,9501636.426156713,1.3092101803920886,0.1154355625856642,4.964479544806843,0,0,10179,29388,3773,30607,4585,90.75,90.75,0,0,0,10179,29388,3773,30607,4585,0
31240710,동탄8동,0,0,6547891.050654527,1.159599202529852,0.0,2.9953196148710517,6547891.050654527,1.159599202529852,0.0,2.9953196148710517,0,0,9379,21164,3114,5295,1673,94.2,94.2,0,0,0,9379,21164,3114,5295,1673,0
31250110,오포읍,0,0,46814511.491763994,1.3967156384084471,0.561106614227244,5.603687981931733,46814511.491763994,1.3967156384084471,0.561106614227244,5.603687981931733,0,0,19356,69676,25686,35575,11663,39.4,39.4,0,0,0,19356,69676,25686,35575,11663,0
31250120,초월읍,0,0,55823132.28217228,1.38781651118261,0.049931312720161,3.643035412814475,55823132.28217228,1.38781651118261,0.049931312720161,3.643035412814475,0,0,8436,29989,11981,27951,7181,53.33,53.33,0,2,2,8436,29989,11981,27951,7181,0
31250140,곤지암읍,0,0,76216727.86513944,0.5471867182063064,0.2124868488011847,3.887752621657106,76216727.86513944,0.5471867182063064,0.2124868488011847,3.887752621657106,0,0,2671,12550,6975,20820,4732,37.97,37.97,0,1,1,2671,12550,6975,20820,4732,0
31250340,도척면,0,0,52171945.10380302,0.8386857903478838,0.272494074386411,3.5174175211020566,52171945.10380302,0.8386857903478838,0.272494074386411,3.5174175211020566,0,0,905,4895,3525,13862,2798,11.8,11.8,0,0,0,905,4895,3525,13862,2798,0
31250350,퇴촌면,0,0,60268701.21436416,1.0738537714593002,0.2460231833644781,2.4673364581067165,60268701.21436416,1.0738537714593002,0.2460231833644781,2.4673364581067165,0,0,2104,7568,6106,3291,1560,0.0,0.0,0,0,0,2104,7568,6106,3291,1560,0
31250360,남종면,0,0,48381904.69614069,0.2504721209532451,0.10027787776174,1.2651459296492675,48381904.69614069,0.2504721209532451,0.10027787776174,1.2651459296492675,0,0,65,537,821,538,183,0.0,0.0,0,1,1,65,537,821,538,183,0
31250380,남한산성면,0,0,33615152.84559872,0.5412822038493762,0.3878133539771686,1.983123330457468,33615152.84559872,0.5412822038493762,0.3878133539771686,1.983123330457468,0,0,251,1002,1063,1439,477,0.0,0.0,0,0,0,251,1002,1063,1439,477,0
31250540,경안동,0,0,3192830.273881496,5.605985479595778,2.595126556393494,21.81518740951092,3192830.273881496,5.605985479595778,2.595126556393494,21.81518740951092,0,0,5199,17392,6464,12962,3987,55.64,55.64,0,1,1,5199,17392,6464,12962,3987,0
31250550,송정동,0,0,5087864.537165708,4.150875075531166,2.443902334500141,9.647765216542943,5087864.537165708,4.150875075531166,2.443902334500141,9.647765216542943,0,0,3053,12387,5762,9247,2220,44.44,44.44,0,0,0,3053,12387,5762,9247,2220,0
31250560,쌍령동,0,0,3327638.38041452,1.1787221413334992,1.739882175622191,4.556220281998236,3327638.38041452,1.1787221413334992,1.739882175622191,4.556220281998236,0,0,3156,10743,3965,2573,985,60.15,60.15,0,0,0,3156,10743,3965,2573,985,0
31250570,탄벌동,0,0,16723454.150955375,2.0813649495034423,0.1978905843848296,5.0507247729073255,16723454.150955375,2.0813649495034423,0.1978905843848296,5.0507247729073255,0,0,6270,24299,10219,8362,3008,34.21,34.21,0,0,0,6270,24299,10219,8362,3008,0
31250580,광남1동,0,0,26079667.73690987,1.49941832919479,0.1388716437270772,4.032811801804811,26079667.73690987,1.49941832919479,0.1388716437270772,4.032811801804811,0,0,4596,19635,8410,18531,4750,26.66,26.66,0,1,1,4596,19635,8410,18531,4750,0
31250590,광남2동,0,0,2299717.607832915,0.0,0.0,7.960946801747201,2299717.607832915,0.0,0.0,7.960946801747201,0,0,8811,19722,5132,4169,1758,93.38,93.38,0,0,0,8811,19722,5132,4169,1758,0
31260110,백석읍,0,0,41139927.19872146,0.0575750704068728,0.9116164543472036,1.213122390615803,41139927.19872146,0.0575750704068728,0.9116164543472036,1.213122390615803,0,0,3148,13139,8857,11000,2882,64.26,64.26,0,0,0,3148,13139,8857,11000,2882,0
31260310,은현면,0,0,34603242.85967817,0.122151487144595,0.0354802496395686,2.876176819812227,34603242.85967817,0.122151487144595,0.0354802496395686,2.876176819812227,0,0,355,2566,2534,12237,2655,7.89,7.89,0,0,0,355,2566,2534,12237,2655,0
31260320,남면,0,0,36466535.97603553,0.0,0.0,0.2912934864229862,36466535.97603553,0.0,0.0,0.2912934864229862,0,0,584,3128,2731,8122,1628,15.52,15.52,0,0,0,584,3128,2731,8122,1628,0
31260330,광적면,0,0,48453881.72729364,0.0,0.0,0.1319782633926206,48453881.72729364,0.0,0.0,0.1319782633926206,0,0,1192,5723,4209,13110,3252,40.24,40.24,0,0,0,1192,5723,4209,13110,3252,0
31260340,장흥면,0,0,63930008.83778872,0.9469754615334016,0.1905463355387606,2.0722226394761565,63930008.83778872,0.9469754615334016,0.1905463355387606,2.0722226394761565,0,0,954,5599,5254,6124,1593,47.48,47.48,0,0,0,954,5599,5254,6124,1593,0
