자료권역,시도,행정동코드,행정동명,행정동전체면적_m2,상업업무지역면적_m2,상업업무지역비율_pct,공공시설지역면적_m2,공공시설지역비율_pct,주거지역면적_m2,주거지역비율_pct
서울_구로구,서울,1117074,항동,1446965.102774495,0.0,0.0,0.0,0.0,201751.1450639296,13.943055342321681
서울_금천구,서울,1118051,가산동,2512893.573405291,154784.40335735612,6.159608389129012,0.0,0.0,361011.9170771473,14.36638307717625
서울_금천구,서울,1118052,독산1동,2061954.4280179478,156241.38326109594,7.577344151649504,171878.06383578532,8.33568683673591,378346.1747818237,18.34891060834495
서울_금천구,서울,1118053,독산2동,617183.7360351736,51502.25120985435,8.344719441362468,1211.1455099233985,0.1962374312881075,391701.545253322,63.465953877792835
서울_금천구,서울,1118054,독산3동,935000.1938821484,121068.72660133052,12.948524224219634,0.0,0.0,486000.93387710047,51.97869872723879
서울_금천구,서울,1118055,독산4동,591055.0283972009,57168.71942553954,9.67231758108333,51423.084159597245,8.700219385501937,314254.4738754583,53.16839528929157
서울_금천구,서울,1118057,시흥1동,1523382.6598159892,212206.18584044732,13.92993313092325,2325.087760020428,0.1526266394748958,631318.1016005904,41.44185950474505
서울_금천구,서울,1118058,시흥2동,1308902.9094964885,0.0,0.0,24313.85990353089,1.8575755105383636,329725.245381581,25.19096282767225
서울_금천구,서울,1118059,시흥3동,1261411.9901715547,171911.91901397414,13.628530595352414,42014.60075208728,3.3307595836609423,268975.1675484043,21.323340006608237
서울_금천구,서울,1118060,시흥4동,821722.6666660153,34879.1702312987,4.244640150041663,24691.05793047429,3.004792119299033,376509.4667640909,45.81953036438766
서울_금천구,서울,1118061,시흥5동,1386994.2152729786,30901.92316870269,2.2279777974864,0.0,0.0,434954.8762480119,31.359530664113628
서울_노원구,서울,1111051,월계1동,1141604.8094480457,62718.53594611146,5.493892056782349,0.0,0.0,489561.6141749043,42.88363277057341
서울_노원구,서울,1111052,월계2동,2004817.6052196836,52257.12584999751,2.606577561666578,0.0,0.0,558179.583586927,27.84191350543148
서울_노원구,서울,1111053,월계3동,1134176.5210755498,3.987703889077628,0.0003515946428952746,146.6738043133508,0.01293218485727942,499709.0932900274,44.059199251995516
서울_노원구,서울,1111056,공릉2동,6983547.661896055,124650.5729749773,1.7849176236757334,1408168.708304685,20.164088175240764,766899.0942934735,10.98151156722052
서울_노원구,서울,1111058,하계1동,1527085.795220666,53572.33995937844,3.5081421179506918,63680.657683346086,4.170077272845312,485734.17303462356,31.807916395714642
서울_노원구,서울,1111059,하계2동,500031.86029877455,0.0,0.0,0.0,0.0,305530.43382627587,61.10219329698673
